time,surface_temperature,ambient_temperature,global_horizontal_irradiance,plane_of_array_irradiance,voltage,current,output_power,energy_kwh,timestamp,month,day,hour,minute
11:15,39.03,32.79,262.13,182.8,581.37,7.01,4.13,6.54,2024-07-24 11:15:00,7,24,11,15
11:30,39.39,33.25,291.93,185.4,578.2,7.11,4.19,7.49,2024-07-24 11:30:00,7,24,11,30
11:45,38.85,33.27,289.2,189.27,578.67,7.24,4.25,8.44,2024-07-24 11:45:00,7,24,11,45
12:00,41.4,33.23,496.79,209.07,577.82,7.94,4.68,9.51,2024-07-24 12:00:00,7,24,12,0
12:15,40.61,33.29,264.4,166.13,572.73,6.4,3.73,10.33,2024-07-24 12:15:00,7,24,12,15
12:30,39.72,32.97,330.93,162.33,563.0,6.41,3.64,11.13,2024-07-24 12:30:00,7,24,12,30
12:45,40.88,34.62,854.07,325.0,580.8,13.35,7.77,12.89,2024-07-24 12:45:00,7,24,12,45
13:00,42.64,36.35,810.27,348.4,573.23,14.16,8.31,14.81,2024-07-24 13:00:00,7,24,13,0
13:15,45.67,36.11,529.6,283.2,562.6,11.75,6.58,16.33,2024-07-24 13:15:00,7,24,13,15
13:30,45.45,35.86,324.07,214.07,562.37,8.46,4.84,17.39,2024-07-24 13:30:00,7,24,13,30
13:45,45.21,36.67,572.13,334.53,561.1,14.07,7.84,19.29,2024-07-24 13:45:00,7,24,13,45
14:00,44.77,36.02,299.0,199.4,563.93,7.88,4.55,20.31,2024-07-24 14:00:00,7,24,14,0
14:15,44.43,36.25,264.53,196.87,563.5,7.75,4.43,21.29,2024-07-24 14:15:00,7,24,14,15
14:30,48.97,37.28,381.73,270.4,553.87,11.16,6.2,22.69,2024-07-24 14:30:00,7,24,14,30
14:45,50.89,36.99,282.0,208.27,547.9,8.62,4.78,23.81,2024-07-24 14:45:00,7,24,14,45
15:00,45.31,35.65,195.73,164.73,560.47,6.35,3.58,24.57,2024-07-24 15:00:00,7,24,15,0
15:15,48.36,35.85,308.67,247.8,563.73,9.94,5.86,25.86,2024-07-24 15:15:00,7,24,15,15
15:30,51.06,35.93,290.8,255.33,560.97,10.45,5.84,27.15,2024-07-24 15:30:00,7,24,15,30
15:45,61.14,36.88,443.13,407.53,560.97,17.02,9.53,29.37,2024-07-24 15:45:00,7,24,15,45
16:00,62.43,36.15,339.07,339.07,563.2,13.31,7.57,31.03,2024-07-24 16:00:00,7,24,16,0
16:15,72.95,35.57,387.2,454.4,545.7,17.66,9.63,33.33,2024-07-24 16:15:00,7,24,16,15
16:30,98.68,37.63,468.73,612.87,547.0,19.45,10.69,35.9,2024-07-24 16:30:00,7,24,16,30
16:45,90.49,37.65,390.0,509.73,545.87,14.89,8.23,37.69,2024-07-24 16:45:00,7,24,16,45
17:00,69.03,37.02,181.13,228.93,540.8,6.73,3.69,38.48,2024-07-24 17:00:00,7,24,17,0
17:15,62.71,36.03,165.67,199.73,529.07,5.59,3.0,39.16,2024-07-24 17:15:00,7,24,17,15
17:30,51.73,35.31,141.2,184.4,518.1,4.17,2.17,39.62,2024-07-24 17:30:00,7,24,17,30
17:45,52.34,34.83,145.93,231.6,537.53,3.33,1.86,40.01,2024-07-24 17:45:00,7,24,17,45
18:00,45.45,33.79,35.67,41.93,537.27,1.15,0.7,40.22,2024-07-24 18:00:00,7,24,18,0
18:15,38.4,32.77,24.6,34.73,541.53,1.2,0.73,40.42,2024-07-24 18:15:00,7,24,18,15
18:30,38.31,32.22,44.4,61.33,561.97,1.87,1.12,40.67,2024-07-24 18:30:00,7,24,18,30
18:45,36.76,32.07,22.8,30.67,547.0,1.18,0.71,40.88,2024-07-24 18:45:00,7,24,18,45
19:00,34.11,31.35,10.8,15.13,523.47,0.65,0.41,41.04,2024-07-24 19:00:00,7,24,19,0
19:15,32.84,30.83,3.47,4.2,505.7,0.09,0.05,41.04,2024-07-24 19:15:00,7,24,19,15
19:30,31.81,30.56,0.0,0.0,532.89,0.01,0.01,41.04,2024-07-24 19:30:00,7,24,19,30
19:45,31.19,30.41,0.0,0.0,448.97,0.0,0.0,41.04,2024-07-24 19:45:00,7,24,19,45
20:00,31.09,30.31,0.0,0.0,259.43,0.0,0.0,41.04,2024-07-24 20:00:00,7,24,20,0
20:15,30.86,30.3,0.0,0.0,56.93,0.0,0.0,41.04,2024-07-24 20:15:00,7,24,20,15
20:30,30.41,30.22,0.0,0.0,21.6,0.0,0.0,41.04,2024-07-24 20:30:00,7,24,20,30
20:45,30.35,29.96,0.0,0.0,19.8,0.0,0.0,41.04,2024-07-24 20:45:00,7,24,20,45
21:00,30.23,29.79,0.0,0.0,19.47,0.0,0.0,41.04,2024-07-24 21:00:00,7,24,21,0
21:15,30.15,29.7,0.0,0.0,19.33,0.0,0.0,41.04,2024-07-24 21:15:00,7,24,21,15
21:30,30.18,29.71,0.0,0.0,20.53,0.0,0.0,41.04,2024-07-24 21:30:00,7,24,21,30
21:45,29.92,29.65,0.0,0.0,17.0,0.0,0.0,41.04,2024-07-24 21:45:00,7,24,21,45
22:00,29.71,29.6,0.0,0.0,16.1,0.0,0.0,41.04,2024-07-24 22:00:00,7,24,22,0
22:15,29.7,29.6,0.0,0.0,15.17,0.0,0.0,41.04,2024-07-24 22:15:00,7,24,22,15
22:30,29.7,29.6,0.0,0.0,12.2,0.0,0.0,41.04,2024-07-24 22:30:00,7,24,22,30
22:45,29.7,29.51,0.0,0.0,7.17,0.0,0.0,41.04,2024-07-24 22:45:00,7,24,22,45
23:00,29.7,29.5,0.0,0.0,7.7,0.0,0.0,41.04,2024-07-24 23:00:00,7,24,23,0
23:15,29.7,29.5,0.0,0.0,6.87,0.0,0.0,41.04,2024-07-24 23:15:00,7,24,23,15
23:30,29.7,29.45,0.0,0.0,5.87,0.0,0.0,41.04,2024-07-24 23:30:00,7,24,23,30
23:45,29.7,29.3,0.0,0.0,4.93,0.0,0.0,41.04,2024-07-24 23:45:00,7,24,23,45
00:00,29.69,28.99,0.0,0.0,5.0,0.0,0.0,0.0,2024-07-25 00:00:00,7,25,0,0
00:15,29.53,28.94,0.0,0.0,4.67,0.0,0.0,0.0,2024-07-25 00:15:00,7,25,0,15
00:30,29.16,28.9,0.0,0.0,3.83,0.0,0.0,0.0,2024-07-25 00:30:00,7,25,0,30
00:45,29.02,28.9,0.0,0.0,4.3,0.0,0.0,0.0,2024-07-25 00:45:00,7,25,0,45
01:00,29.11,28.9,0.0,0.0,4.63,0.0,0.0,0.0,2024-07-25 01:00:00,7,25,1,0
01:15,28.98,28.9,0.0,0.0,3.1,0.0,0.0,0.0,2024-07-25 01:15:00,7,25,1,15
01:30,28.75,28.9,0.0,0.0,3.73,0.0,0.0,0.0,2024-07-25 01:30:00,7,25,1,30
01:45,28.71,28.81,0.0,0.0,4.13,0.0,0.0,0.0,2024-07-25 01:45:00,7,25,1,45
02:00,28.78,28.8,0.0,0.0,4.13,0.0,0.0,0.0,2024-07-25 02:00:00,7,25,2,0
02:15,28.56,28.8,0.0,0.0,3.93,0.0,0.0,0.0,2024-07-25 02:15:00,7,25,2,15
02:30,28.6,28.8,0.0,0.0,4.27,0.0,0.0,0.0,2024-07-25 02:30:00,7,25,2,30
02:45,28.52,28.75,0.0,0.0,3.93,0.0,0.0,0.0,2024-07-25 02:45:00,7,25,2,45
03:00,28.65,28.75,0.0,0.0,4.0,0.0,0.0,0.0,2024-07-25 03:00:00,7,25,3,0
03:15,28.71,28.78,0.0,0.0,4.5,0.0,0.0,0.0,2024-07-25 03:15:00,7,25,3,15
03:30,28.79,28.8,0.0,0.0,5.0,0.0,0.0,0.0,2024-07-25 03:30:00,7,25,3,30
03:45,28.77,28.8,0.0,0.0,5.0,0.0,0.0,0.0,2024-07-25 03:45:00,7,25,3,45
04:00,28.7,28.8,0.0,0.0,4.7,0.0,0.0,0.0,2024-07-25 04:00:00,7,25,4,0
04:15,28.69,28.8,0.0,0.0,4.87,0.0,0.0,0.0,2024-07-25 04:15:00,7,25,4,15
04:30,28.6,28.8,0.0,0.0,4.73,0.0,0.0,0.0,2024-07-25 04:30:00,7,25,4,30
04:45,28.4,28.8,0.0,0.0,5.1,0.0,0.0,0.0,2024-07-25 04:45:00,7,25,4,45
05:00,28.3,28.54,0.0,0.0,52.8,0.0,0.0,0.0,2024-07-25 05:00:00,7,25,5,0
05:15,28.3,28.57,0.0,0.0,282.77,0.0,0.0,0.0,2024-07-25 05:15:00,7,25,5,15
05:30,28.3,28.63,0.0,0.0,369.33,0.01,0.01,0.0,2024-07-25 05:30:00,7,25,5,30
05:45,28.49,28.74,3.47,2.53,427.7,0.14,0.09,0.0,2024-07-25 05:45:00,7,25,5,45
06:00,29.32,28.8,20.4,15.33,501.13,0.64,0.35,0.0,2024-07-25 06:00:00,7,25,6,0
06:15,29.5,28.85,27.0,18.73,543.53,0.82,0.52,0.02,2024-07-25 06:15:00,7,25,6,15
06:30,29.53,29.33,34.27,24.27,547.3,1.01,0.64,0.21,2024-07-25 06:30:00,7,25,6,30
06:45,30.18,29.31,58.27,46.07,559.77,1.85,1.09,0.46,2024-07-25 06:45:00,7,25,6,45
07:00,30.91,29.82,50.07,45.8,560.77,1.83,1.08,0.7,2024-07-25 07:00:00,7,25,7,0
07:15,31.1,29.91,49.33,37.13,561.47,1.52,0.9,0.93,2024-07-25 07:15:00,7,25,7,15
07:30,31.01,29.75,45.0,35.87,554.13,1.48,0.89,1.15,2024-07-25 07:30:00,7,25,7,30
07:45,31.51,30.28,68.8,64.07,566.47,2.49,1.46,1.46,2024-07-25 07:45:00,7,25,7,45
08:00,33.27,30.84,92.13,85.53,572.5,3.29,1.93,1.87,2024-07-25 08:00:00,7,25,8,0
08:15,34.12,31.61,121.8,102.07,574.77,3.93,2.3,2.36,2024-07-25 08:15:00,7,25,8,15
08:30,35.01,32.31,132.07,98.67,572.83,3.87,2.26,2.84,2024-07-25 08:30:00,7,25,8,30
08:45,35.75,32.44,130.73,93.47,568.03,3.75,2.16,3.3,2024-07-25 08:45:00,7,25,8,45
09:00,36.91,32.47,131.13,95.13,568.03,3.81,2.21,3.77,2024-07-25 09:00:00,7,25,9,0
09:15,37.86,32.7,185.67,130.93,574.93,5.1,2.99,4.42,2024-07-25 09:15:00,7,25,9,15
09:30,37.53,32.77,170.8,122.13,567.83,4.79,2.8,5.03,2024-07-25 09:30:00,7,25,9,30
09:45,36.81,32.78,110.93,80.27,558.93,3.21,1.85,5.42,2024-07-25 09:45:00,7,25,9,45
10:00,36.69,33.0,142.47,122.67,572.23,4.67,2.72,6.01,2024-07-25 10:00:00,7,25,10,0
10:15,38.79,33.21,151.87,153.13,565.6,5.75,3.31,6.73,2024-07-25 10:15:00,7,25,10,15
10:30,41.87,35.4,206.0,190.93,576.23,7.29,4.25,7.68,2024-07-25 10:30:00,7,25,10,30
10:45,41.81,35.75,238.67,190.4,574.93,7.3,4.24,8.63,2024-07-25 10:45:00,7,25,10,45
11:00,43.63,36.88,267.6,203.27,569.7,7.98,4.6,9.67,2024-07-25 11:00:00,7,25,11,0
11:15,44.88,36.96,232.53,150.53,565.47,5.91,3.42,10.44,2024-07-25 11:15:00,7,25,11,15
11:30,42.17,35.09,112.6,72.53,550.53,2.85,1.62,10.79,2024-07-25 11:30:00,7,25,11,30
11:45,37.36,34.11,54.93,47.67,547.73,1.75,1.02,11.02,2024-07-25 11:45:00,7,25,11,45
12:00,35.23,30.07,118.0,97.87,561.97,3.92,2.29,11.51,2024-07-25 12:00:00,7,25,12,0
12:15,40.13,32.25,171.4,92.47,566.5,3.72,2.18,12.0,2024-07-25 12:15:00,7,25,12,15
12:30,34.89,30.12,59.87,59.67,558.73,2.2,1.3,12.29,2024-07-25 12:30:00,7,25,12,30
12:45,34.83,31.01,145.47,100.8,570.47,3.99,2.32,12.79,2024-07-25 12:45:00,7,25,12,45
13:00,36.85,32.67,154.87,125.73,575.27,4.79,2.81,13.39,2024-07-25 13:00:00,7,25,13,0
13:15,39.49,34.69,319.87,201.2,577.87,7.93,4.62,14.42,2024-07-25 13:15:00,7,25,13,15
13:30,41.51,36.05,444.8,266.53,573.33,10.57,6.11,15.82,2024-07-25 13:30:00,7,25,13,30
13:45,44.55,37.33,605.8,356.07,568.8,14.65,8.44,17.78,2024-07-25 13:45:00,7,25,13,45
14:00,45.45,37.86,329.6,207.93,559.83,8.18,4.7,18.89,2024-07-25 14:00:00,7,25,14,0
14:15,43.15,37.54,489.47,338.27,562.93,13.89,7.8,20.59,2024-07-25 14:15:00,7,25,14,15
14:30,50.95,38.84,539.4,385.6,554.17,16.29,9.27,22.86,2024-07-25 14:30:00,7,25,14,30
14:45,45.88,38.38,122.0,85.73,538.4,3.2,1.8,23.23,2024-07-25 14:45:00,7,25,14,45
15:00,45.35,37.29,238.0,190.6,555.87,7.53,4.25,24.17,2024-07-25 15:00:00,7,25,15,0
15:15,47.82,37.84,316.6,263.33,563.07,10.34,5.88,25.52,2024-07-25 15:15:00,7,25,15,15
15:30,55.51,37.96,515.6,453.8,556.63,18.61,10.39,27.8,2024-07-25 15:30:00,7,25,15,30
15:45,64.12,38.79,330.4,323.67,555.73,13.53,7.37,29.73,2024-07-25 15:45:00,7,25,15,45
16:00,59.57,38.42,186.47,198.4,546.67,7.69,4.32,30.72,2024-07-25 16:00:00,7,25,16,0
16:15,53.73,38.1,174.2,152.73,553.2,5.82,3.29,31.45,2024-07-25 16:15:00,7,25,16,15
16:30,46.57,37.83,143.0,118.47,555.6,4.41,2.51,31.99,2024-07-25 16:30:00,7,25,16,30
16:45,44.56,37.9,148.07,133.87,558.53,5.07,2.91,32.61,2024-07-25 16:45:00,7,25,16,45
17:00,43.63,37.61,104.2,88.53,550.13,3.44,1.95,33.03,2024-07-25 17:00:00,7,25,17,0
17:15,39.93,36.63,82.87,74.4,554.0,2.84,1.62,33.37,2024-07-25 17:15:00,7,25,17,15
17:30,38.83,36.33,84.6,72.87,556.0,2.77,1.58,33.7,2024-07-25 17:30:00,7,25,17,30
17:45,38.63,36.08,76.8,83.6,556.13,2.65,1.54,34.03,2024-07-25 17:45:00,7,25,17,45
18:00,39.98,34.61,92.67,102.07,569.07,3.19,1.9,34.42,2024-07-25 18:00:00,7,25,18,0
18:15,40.2,35.1,76.13,63.87,554.53,2.45,1.42,34.73,2024-07-25 18:15:00,7,25,18,15
18:30,37.86,34.03,28.6,33.07,542.67,1.22,0.75,34.94,2024-07-25 18:30:00,7,25,18,30
18:45,37.11,33.36,27.0,22.73,534.27,1.07,0.63,35.13,2024-07-25 18:45:00,7,25,18,45
19:00,35.5,33.21,25.47,18.07,533.33,0.84,0.51,35.33,2024-07-25 19:00:00,7,25,19,0
19:15,34.51,32.87,8.6,4.07,450.97,0.19,0.09,35.33,2024-07-25 19:15:00,7,25,19,15
19:30,33.64,32.62,0.07,0.0,482.0,0.0,0.0,35.33,2024-07-25 19:30:00,7,25,19,30
19:45,33.06,32.46,0.0,0.0,417.23,0.0,0.0,35.33,2024-07-25 19:45:00,7,25,19,45
20:00,32.54,32.35,0.0,0.0,231.0,0.0,0.0,35.33,2024-07-25 20:00:00,7,25,20,0
20:15,32.46,32.17,0.0,0.0,48.23,0.0,0.0,35.33,2024-07-25 20:15:00,7,25,20,15
20:30,32.11,31.71,0.0,0.0,20.43,0.0,0.0,35.33,2024-07-25 20:30:00,7,25,20,30
20:45,31.73,31.39,0.0,0.0,20.4,0.0,0.0,35.33,2024-07-25 20:45:00,7,25,20,45
21:00,31.15,30.23,0.0,0.0,23.6,0.0,0.0,35.33,2024-07-25 21:00:00,7,25,21,0
21:15,28.14,26.25,0.0,0.0,24.37,0.0,0.0,35.33,2024-07-25 21:15:00,7,25,21,15
21:30,27.45,25.91,0.0,0.0,23.83,0.0,0.0,35.33,2024-07-25 21:30:00,7,25,21,30
21:45,27.57,26.01,0.0,0.0,21.5,0.0,0.0,35.33,2024-07-25 21:45:00,7,25,21,45
22:00,28.08,26.09,0.0,0.0,20.7,0.0,0.0,35.33,2024-07-25 22:00:00,7,25,22,0
22:15,28.1,26.18,0.0,0.0,18.2,0.0,0.0,35.33,2024-07-25 22:15:00,7,25,22,15
22:30,28.1,26.2,0.0,0.0,14.47,0.0,0.0,35.33,2024-07-25 22:30:00,7,25,22,30
22:45,28.1,26.2,0.0,0.0,7.43,0.0,0.0,35.33,2024-07-25 22:45:00,7,25,22,45
23:00,28.1,26.2,0.0,0.0,8.53,0.0,0.0,35.33,2024-07-25 23:00:00,7,25,23,0
23:15,28.1,26.2,0.0,0.0,6.67,0.0,0.0,35.33,2024-07-25 23:15:00,7,25,23,15
23:30,28.1,26.19,0.0,0.0,6.67,0.0,0.0,35.33,2024-07-25 23:30:00,7,25,23,30
23:45,27.79,26.1,0.0,0.0,6.27,0.0,0.0,35.33,2024-07-25 23:45:00,7,25,23,45
00:00,27.6,26.1,0.0,0.0,5.4,0.0,0.0,0.0,2024-07-26 00:00:00,7,26,0,0
00:15,27.6,26.1,0.0,0.0,5.0,0.0,0.0,0.0,2024-07-26 00:15:00,7,26,0,15
00:30,27.6,26.01,0.0,0.0,5.0,0.0,0.0,0.0,2024-07-26 00:30:00,7,26,0,30
00:45,27.68,26.0,0.0,0.0,4.7,0.0,0.0,0.0,2024-07-26 00:45:00,7,26,0,45
01:00,27.87,26.0,0.0,0.0,4.0,0.0,0.0,0.0,2024-07-26 01:00:00,7,26,1,0
01:15,27.98,26.0,0.0,0.0,3.83,0.0,0.0,0.0,2024-07-26 01:15:00,7,26,1,15
01:30,27.63,26.07,0.0,0.0,3.47,0.0,0.0,0.0,2024-07-26 01:30:00,7,26,1,30
01:45,27.6,26.1,0.0,0.0,3.9,0.0,0.0,0.0,2024-07-26 01:45:00,7,26,1,45
02:00,27.6,26.1,0.0,0.0,3.83,0.0,0.0,0.0,2024-07-26 02:00:00,7,26,2,0
02:15,27.6,26.1,0.0,0.0,3.87,0.0,0.0,0.0,2024-07-26 02:15:00,7,26,2,15
02:30,27.6,26.1,0.0,0.0,3.23,0.0,0.0,0.0,2024-07-26 02:30:00,7,26,2,30
02:45,27.55,26.1,0.0,0.0,3.37,0.0,0.0,0.0,2024-07-26 02:45:00,7,26,2,45
03:00,27.5,26.1,0.0,0.0,3.8,0.0,0.0,0.0,2024-07-26 03:00:00,7,26,3,0
03:15,27.5,26.1,0.0,0.0,4.43,0.0,0.0,0.0,2024-07-26 03:15:00,7,26,3,15
03:30,27.5,26.1,0.0,0.0,4.17,0.0,0.0,0.0,2024-07-26 03:30:00,7,26,3,30
03:45,27.5,26.1,0.0,0.0,4.07,0.0,0.0,0.0,2024-07-26 03:45:00,7,26,3,45
04:00,27.5,26.19,0.0,0.0,4.37,0.0,0.0,0.0,2024-07-26 04:00:00,7,26,4,0
04:15,27.5,26.2,0.0,0.0,4.17,0.0,0.0,0.0,2024-07-26 04:15:00,7,26,4,15
04:30,27.43,26.2,0.0,0.0,4.27,0.0,0.0,0.0,2024-07-26 04:30:00,7,26,4,30
04:45,27.35,26.2,0.0,0.0,4.43,0.0,0.0,0.0,2024-07-26 04:45:00,7,26,4,45
05:00,27.11,26.2,0.0,0.0,38.37,0.0,0.0,0.0,2024-07-26 05:00:00,7,26,5,0
05:15,26.97,26.2,0.0,0.0,274.03,0.0,0.0,0.0,2024-07-26 05:15:00,7,26,5,15
05:30,26.96,26.2,0.0,0.0,346.97,0.0,0.0,0.0,2024-07-26 05:30:00,7,26,5,30
05:45,27.41,26.34,1.4,2.33,433.97,0.11,0.09,0.0,2024-07-26 05:45:00,7,26,5,45
06:00,28.12,26.7,10.0,12.6,465.87,0.43,0.23,0.0,2024-07-26 06:00:00,7,26,6,0
06:15,28.21,26.83,16.07,18.07,544.53,0.7,0.48,0.0,2024-07-26 06:15:00,7,26,6,15
06:30,28.56,27.15,15.33,27.47,555.47,1.05,0.64,0.15,2024-07-26 06:30:00,7,26,6,30
06:45,29.39,27.4,22.8,38.53,563.77,1.42,0.86,0.37,2024-07-26 06:45:00,7,26,6,45
07:00,29.53,28.37,25.6,37.13,564.53,1.45,0.87,0.59,2024-07-26 07:00:00,7,26,7,0
07:15,29.97,28.81,27.2,53.27,571.07,1.95,1.17,0.85,2024-07-26 07:15:00,7,26,7,15
07:30,30.86,29.45,28.2,48.87,561.07,1.86,1.1,1.1,2024-07-26 07:30:00,7,26,7,30
07:45,31.07,29.57,38.6,75.07,569.83,2.67,1.6,1.45,2024-07-26 07:45:00,7,26,7,45
08:00,32.14,29.89,46.93,83.53,568.8,2.97,1.76,1.83,2024-07-26 08:00:00,7,26,8,0
08:15,33.02,30.51,51.67,90.0,568.13,3.22,1.89,2.24,2024-07-26 08:15:00,7,26,8,15
08:30,33.69,31.19,66.47,84.33,570.5,3.08,1.82,2.62,2024-07-26 08:30:00,7,26,8,30
08:45,34.09,31.81,80.87,89.13,565.07,3.25,1.9,3.04,2024-07-26 08:45:00,7,26,8,45
09:00,34.39,32.16,110.67,88.87,567.77,3.39,1.97,3.46,2024-07-26 09:00:00,7,26,9,0
09:15,35.43,32.25,135.8,98.27,569.3,3.81,2.22,3.94,2024-07-26 09:15:00,7,26,9,15
09:30,34.99,32.27,125.33,97.33,566.23,3.77,2.19,4.41,2024-07-26 09:30:00,7,26,9,30
09:45,35.3,32.69,121.33,103.33,566.13,3.96,2.3,4.91,2024-07-26 09:45:00,7,26,9,45
10:00,36.45,33.29,83.73,117.53,561.33,4.52,2.6,5.47,2024-07-26 10:00:00,7,26,10,0
10:15,36.99,33.39,89.47,128.27,572.27,4.87,2.85,6.09,2024-07-26 10:15:00,7,26,10,15
10:30,37.32,34.35,126.67,141.33,569.17,5.45,3.16,6.8,2024-07-26 10:30:00,7,26,10,30
10:45,38.29,35.13,134.67,136.93,571.6,5.34,3.11,7.5,2024-07-26 10:45:00,7,26,10,45
11:00,38.54,35.23,156.8,143.73,565.73,5.77,3.32,8.24,2024-07-26 11:00:00,7,26,11,0
11:15,38.7,35.91,177.27,144.2,568.53,5.75,3.33,8.98,2024-07-26 11:15:00,7,26,11,15
11:30,38.75,36.31,379.13,162.6,568.0,6.37,3.68,9.79,2024-07-26 11:30:00,7,26,11,30
11:45,39.35,36.44,501.8,176.27,570.0,6.75,3.9,10.67,2024-07-26 11:45:00,7,26,11,45
12:00,39.34,36.54,474.15,162.69,564.08,6.19,3.58,11.46,2024-07-26 12:00:00,7,26,12,0
12:15,39.37,36.41,580.6,183.87,562.17,7.18,4.08,12.37,2024-07-26 12:15:00,7,26,12,15
12:30,40.83,36.78,460.0,205.2,568.67,7.98,4.59,13.4,2024-07-26 12:30:00,7,26,12,30
12:45,41.33,36.92,262.07,170.6,562.27,6.59,3.75,14.24,2024-07-26 12:45:00,7,26,12,45
13:00,43.39,37.67,773.27,339.6,572.13,13.96,8.07,16.01,2024-07-26 13:00:00,7,26,13,0
13:15,44.23,37.67,220.4,118.6,540.27,4.95,2.77,16.64,2024-07-26 13:15:00,7,26,13,15
13:30,36.85,31.48,159.93,105.6,538.9,4.57,2.59,17.18,2024-07-26 13:30:00,7,26,13,30
13:45,38.52,31.47,877.93,428.67,583.57,19.35,11.38,19.89,2024-07-26 13:45:00,7,26,13,45
14:00,45.53,35.73,860.73,495.67,566.27,21.46,12.21,22.81,2024-07-26 14:00:00,7,26,14,0
14:15,51.29,37.53,675.47,440.73,555.27,18.58,10.56,25.35,2024-07-26 14:15:00,7,26,14,15
14:30,53.11,38.31,527.8,371.8,544.53,16.1,8.87,27.51,2024-07-26 14:30:00,7,26,14,30
14:45,53.65,39.01,645.27,497.93,551.93,21.5,11.62,30.12,2024-07-26 14:45:00,7,26,14,45
15:00,54.46,38.7,180.27,134.73,537.6,5.35,2.91,30.76,2024-07-26 15:00:00,7,26,15,0
15:15,56.54,38.23,570.0,504.0,545.9,21.49,11.79,33.5,2024-07-26 15:15:00,7,26,15,15
15:30,61.09,39.51,309.47,256.2,525.73,11.11,6.24,35.09,2024-07-26 15:30:00,7,26,15,30
15:45,47.5,37.89,39.8,22.33,498.53,1.15,0.63,35.29,2024-07-26 15:45:00,7,26,15,45
16:00,39.49,34.54,1.67,0.73,455.1,0.06,0.03,35.29,2024-07-26 16:00:00,7,26,16,0
16:15,32.37,28.79,32.8,31.33,536.87,1.27,0.76,35.44,2024-07-26 16:15:00,7,26,16,15
16:30,31.61,28.86,65.8,57.13,561.27,2.31,1.36,35.73,2024-07-26 16:30:00,7,26,16,30
16:45,32.47,30.07,64.07,56.4,562.07,2.22,1.31,36.01,2024-07-26 16:45:00,7,26,16,45
17:00,33.81,30.35,82.4,63.13,561.8,2.51,1.5,36.34,2024-07-26 17:00:00,7,26,17,0
17:15,33.93,31.38,43.13,32.67,548.87,1.35,0.81,36.56,2024-07-26 17:15:00,7,26,17,15
17:30,33.72,31.61,57.0,41.33,551.03,1.78,1.02,36.8,2024-07-26 17:30:00,7,26,17,30
17:45,34.13,32.07,53.33,40.33,549.27,1.67,0.98,37.03,2024-07-26 17:45:00,7,26,17,45
18:00,34.64,32.01,37.87,27.13,546.07,1.13,0.69,37.23,2024-07-26 18:00:00,7,26,18,0
18:15,33.8,31.93,34.8,32.2,543.0,1.32,0.78,37.44,2024-07-26 18:15:00,7,26,18,15
18:30,33.67,31.87,41.2,32.4,546.6,1.34,0.8,37.65,2024-07-26 18:30:00,7,26,18,30
18:45,33.61,32.07,26.73,16.6,526.53,0.79,0.49,37.85,2024-07-26 18:45:00,7,26,18,45
19:00,33.13,31.86,14.0,7.2,510.27,0.19,0.1,37.85,2024-07-26 19:00:00,7,26,19,0
19:15,32.53,31.47,3.27,0.47,481.83,0.08,0.04,37.85,2024-07-26 19:15:00,7,26,19,15
19:30,31.97,31.36,0.0,0.0,502.43,0.0,0.0,37.85,2024-07-26 19:30:00,7,26,19,30
19:45,31.36,31.29,0.0,0.0,413.57,0.0,0.0,37.85,2024-07-26 19:45:00,7,26,19,45
20:00,31.25,31.19,0.0,0.0,193.3,0.0,0.0,37.85,2024-07-26 20:00:00,7,26,20,0
20:15,31.13,31.11,0.0,0.0,47.57,0.0,0.0,37.85,2024-07-26 20:15:00,7,26,20,15
20:30,31.1,31.04,0.0,0.0,21.27,0.0,0.0,37.85,2024-07-26 20:30:00,7,26,20,30
20:45,31.1,30.95,0.0,0.0,18.5,0.0,0.0,37.85,2024-07-26 20:45:00,7,26,20,45
21:00,31.1,30.99,0.0,0.0,19.03,0.0,0.0,37.85,2024-07-26 21:00:00,7,26,21,0
21:15,31.1,30.89,0.0,0.0,19.03,0.0,0.0,37.85,2024-07-26 21:15:00,7,26,21,15
21:30,31.1,30.73,0.0,0.0,17.37,0.0,0.0,37.85,2024-07-26 21:30:00,7,26,21,30
21:45,31.1,30.61,0.0,0.0,16.0,0.0,0.0,37.85,2024-07-26 21:45:00,7,26,21,45
22:00,31.1,30.53,0.0,0.0,17.27,0.0,0.0,37.85,2024-07-26 22:00:00,7,26,22,0
22:15,31.09,30.58,0.0,0.0,16.4,0.0,0.0,37.85,2024-07-26 22:15:00,7,26,22,15
22:30,31.0,30.5,0.0,0.0,13.7,0.0,0.0,37.85,2024-07-26 22:30:00,7,26,22,30
22:45,30.92,30.47,0.0,0.0,8.17,0.0,0.0,37.85,2024-07-26 22:45:00,7,26,22,45
23:00,30.43,30.33,0.0,0.0,7.0,0.0,0.0,37.85,2024-07-26 23:00:00,7,26,23,0
23:15,30.4,30.3,0.0,0.0,6.3,0.0,0.0,37.85,2024-07-26 23:15:00,7,26,23,15
23:30,30.4,30.3,0.0,0.0,5.73,0.0,0.0,37.85,2024-07-26 23:30:00,7,26,23,30
23:45,30.33,30.21,0.0,0.0,4.8,0.0,0.0,37.85,2024-07-26 23:45:00,7,26,23,45
00:00,30.21,30.2,0.0,0.0,4.87,0.0,0.0,0.0,2024-07-27 00:00:00,7,27,0,0
